period_key,member_key,source_system,member_tier,group_key,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,recognized_revenue_usd,gross_margin_usd,member_join_period,is_affiliate,cross_app_active,extra_json
2025-06,B113968777,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B160796984,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B160807711,iblooming,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B270864714,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B388864180,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B775912831,iblooming,special,,0,0,0,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B870338034,iblooming,special,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,B891541781,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-06,CP-13WJ51S,iblooming,pathfinder,,0,0,0,0,0,0.99,true,0.99,0.297,2025-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2025-06,CP-1JJ3JSM,iblooming,,,0,0,0,0,0,6,true,6,1.8,2025-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2025-06,IMATRIX-FOUNDATION-REPORT,iblooming,,imatrix-aggregate,0,33,0,3.3,0,99,false,99,,,,,"{""source_files"":[""iMatrix Records - Sheet1.csv""],""source_categories"":[""imatrix_product_aggregate""],""imatrix_product_lines"":[""Foundation Report""]}"
2025-06,IMATRIX-PROFESSIONAL-REPORT,iblooming,,imatrix-aggregate,0,135,0,13.5,0,225,false,225,,,,,"{""source_files"":[""iMatrix Records - Sheet1.csv""],""source_categories"":[""imatrix_product_aggregate""],""imatrix_product_lines"":[""Professional Report""]}"
2025-06,PARAMS-02,iblooming,starter,GROUP-A,2100078.12,0,0,0,2575.06011294,0,true,6949.06364888,7349.9423439,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-06"",""data_agg_period_key"":""2025-06""}"
2025-06,PARAMS-04,iblooming,starter,GROUP-B,1540057.29,0,0,0,1888.36777006,0,true,5095.97934739,5389.95971877,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-06"",""data_agg_period_key"":""2025-06""}"
2025-06,PARAMS-06,iblooming,builder,GROUP-B,1260046.88,0,0,0,1545.0281755,0,true,4169.43885112,4409.96340643,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-06"",""data_agg_period_key"":""2025-06""}"
2025-06,PARAMS-08,iblooming,builder,GROUP-C,980036.46,0,0,0,1201.68858095,0,true,3242.8950459,3429.97709364,2025-01,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-06"",""data_agg_period_key"":""2025-06""}"
2025-07,B081467528,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-21 17:01:19"",""join_entry_value_usd"":100}"
2025-07,B123405884,bgc,special,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-07,B128323957,bgc,special,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-07,B130904125,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-28 19:22:52"",""join_entry_value_usd"":100}"
2025-07,B149764350,bgc,special,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-07,B160796984,bgc,pioneer,,0,0,0,0,0,0,true,,,2024-05,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-07,B160807711,bgc,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-07,B247601000,bgc,special,,0,0,0,0,0,0,true,11500,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-29 16:38:48"",""join_entry_value_usd"":11500}"
2025-07,B254327157,bgc,special,,0,0,0,0,0,0,true,11500,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-10 16:26:35"",""join_entry_value_usd"":11500}"
2025-07,B257914825,bgc,explorer,,0,0,0,0,0,0,true,1725,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-17 17:22:04"",""join_entry_value_usd"":1725}"
2025-07,B262195760,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-15 16:25:57"",""join_entry_value_usd"":2875}"
2025-07,B284008764,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-12 14:48:14"",""join_entry_value_usd"":2875}"
2025-07,B305125522,bgc,voyager,,0,0,0,0,0,0,true,,,2025-07,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-07,B325977836,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-27 20:56:13"",""join_entry_value_usd"":2875}"
2025-07,B353835544,bgc,special,,0,0,0,0,0,0,true,11500,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-17 15:31:00"",""join_entry_value_usd"":11500}"
2025-07,B374192775,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-07,B374991924,bgc,special,,0,0,0,0,0,0,true,11500,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-22 11:31:19"",""join_entry_value_usd"":11500}"
2025-07,B418448559,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-03 16:59:40"",""join_entry_value_usd"":100}"
2025-07,B494008910,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-07,B528330339,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-07,B531468219,bgc,voyager,,0,0,0,0,0,0,true,,,2025-07,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-07,B548555829,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-25 23:21:57"",""join_entry_value_usd"":100}"
2025-07,B567012969,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-31 20:36:05"",""join_entry_value_usd"":2875,""monthly_entry_fee_total_usd"":60025,""monthly_reward_allocation_usd"":42017.5}"
2025-07,B739331673,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-23 9:26:06"",""join_entry_value_usd"":100}"
2025-07,B781820671,bgc,special,,0,0,0,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-07,B806447554,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-20 14:45:37"",""join_entry_value_usd"":100}"
2025-07,B876977703,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-12 2:32:57"",""join_entry_value_usd"":100}"
2025-07,B886468377,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-07,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-07-28 20:55:11"",""join_entry_value_usd"":100}"
2025-07,B945610793,bgc,explorer,,0,0,0,0,0,0,true,,,2025-07,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-07,PARAMS-01,bgc,starter,GROUP-A,0,12810.24,2740.1634,0,2740.1634,0,true,0,0,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-03,bgc,starter,GROUP-A,0,9251.84,1979.0069,0,1979.0069,0,true,0,0,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-05,bgc,builder,GROUP-B,0,7116.8,1522.313,0,1522.313,0,true,0,0,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-07,bgc,builder,GROUP-C,0,5693.44,1217.8504,0,1217.8504,0,true,0,0,2025-01,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-09,bgc,leader,GROUP-C,0,3558.4,761.1565,0,761.1565,0,true,0,0,2025-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,B015523432,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B049387245,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B168635155,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B217721807,iblooming,special,,0,0,0,0,0,6.99,true,6.99,2.097,2024-04,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2025-07,B224008119,iblooming,special,,0,0,0,0,0,1.99,true,1.99,0.597,2024-08,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2025-07,B266486310,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B494008910,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B520835223,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B524671001,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B635698536,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B687692113,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,B707884711,iblooming,special,,0,0,0,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-07,IMATRIX-FOUNDATION-REPORT,iblooming,,imatrix-aggregate,0,15,0,1.5,0,45,false,45,,,,,"{""source_files"":[""iMatrix Records - Sheet1.csv""],""source_categories"":[""imatrix_product_aggregate""],""imatrix_product_lines"":[""Foundation Report""]}"
2025-07,IMATRIX-PROFESSIONAL-REPORT,iblooming,,imatrix-aggregate,0,105,0,10.5,0,175,false,175,,,,,"{""source_files"":[""iMatrix Records - Sheet1.csv""],""source_categories"":[""imatrix_product_aggregate""],""imatrix_product_lines"":[""Professional Report""]}"
2025-07,PARAMS-02,iblooming,starter,GROUP-A,0,10675.2,2283.4695,0,2283.4695,0,true,0,0,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-04,iblooming,starter,GROUP-B,0,7828.48,1674.5443,0,1674.5443,0,true,0,0,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-06,iblooming,builder,GROUP-B,0,6405.12,1370.0817,0,1370.0817,0,true,0,0,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-08,iblooming,builder,GROUP-C,0,4981.76,1065.6191,0,1065.6191,0,true,0,0,2025-01,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,PARAMS-10,iblooming,leader,GROUP-C,0,2846.72,608.9252,0,608.9252,0,true,0,0,2025-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-07"",""data_agg_period_key"":""2025-07""}"
2025-07,WEP-10JBCH5,iblooming,,,0,0,0,0,0,0,true,,,2025-07,,,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-08,B001850270,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-26 17:36:02"",""join_entry_value_usd"":100}"
2025-08,B023606643,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-09 19:20:54"",""join_entry_value_usd"":11500}"
2025-08,B078246079,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-26 17:07:03"",""join_entry_value_usd"":11500}"
2025-08,B174196353,bgc,explorer,,0,0,0,0,0,0,true,1725,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-22 15:49:44"",""join_entry_value_usd"":1725}"
2025-08,B194777381,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-08 12:34:29"",""join_entry_value_usd"":2875}"
2025-08,B232560298,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-08,B261212655,bgc,special,,0,0,0,0,0,0,true,,,2025-06,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-08,B279675989,bgc,explorer,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-08,B299391506,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-17 10:34:11"",""join_entry_value_usd"":11500}"
2025-08,B305125522,bgc,explorer,,0,0,0,0,0,0,true,,,2025-07,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-08,B345417589,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-30 2:27:36"",""join_entry_value_usd"":11500}"
2025-08,B354729608,bgc,voyager,,0,0,0,0,0,0,true,500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-06 17:58:46"",""join_entry_value_usd"":500}"
2025-08,B365098970,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-30 2:31:15"",""join_entry_value_usd"":11500}"
2025-08,B435433828,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-21 0:30:24"",""join_entry_value_usd"":11500}"
2025-08,B476639416,bgc,voyager,,0,0,0,0,0,0,true,500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-26 17:21:16"",""join_entry_value_usd"":500}"
2025-08,B479654000,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-31 21:17:51"",""join_entry_value_usd"":2875}"
2025-08,B527094034,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-31 21:55:26"",""join_entry_value_usd"":100}"
2025-08,B537175571,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-19 17:17:55"",""join_entry_value_usd"":100}"
2025-08,B581860140,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-31 2:31:23"",""join_entry_value_usd"":11500}"
2025-08,B618988484,bgc,special,,0,0,0,0,0,0,true,11500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-30 2:30:47"",""join_entry_value_usd"":11500}"
2025-08,B619285147,bgc,voyager,,0,0,0,0,0,0,true,500,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-24 0:53:00"",""join_entry_value_usd"":500}"
2025-08,B635413736,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-19 14:43:22"",""join_entry_value_usd"":100}"
2025-08,B635585146,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-31 23:42:07"",""join_entry_value_usd"":2875,""monthly_entry_fee_total_usd"":127650,""monthly_reward_allocation_usd"":89355}"
2025-08,B638519758,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-27 7:55:59"",""join_entry_value_usd"":100}"
2025-08,B681686820,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-08,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-08-13 14:48:27"",""join_entry_value_usd"":100}"
