period_key,member_key,source_system,member_tier,group_key,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,member_join_period,is_affiliate,cross_app_active,extra_json
2026-01,IB-2026-01-IMATRIX-FOUNDATION,iblooming,CP,IBLOOMING_IMATRIX,3198000,3198000,8528000,2132000,MIXED,0,6929000,163453.25,31980,2451.8,2132000,true,2026-01,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":355333,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":8528000,""internal_credit_spent_usd"":2132000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":10660000,""cp_user_share_usd"":7462000,""ib_platform_revenue_usd"":3198000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3198000},""plan_counts"":{""FOUNDATION_TIER_1"":213200,""FOUNDATION_TIER_2"":142133},""sp_breakdown"":{""IB_SALES_POINT"":6929000},""global_reward_breakdown_usd"":{""IB_IRR"":163453.25},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":31980},""cashout_breakdown_usd"":{""CASHOUT"":2451.8},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":2132000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2451.8,""sink_total_usd"":2132000,""gross_sale_split_matches_sink_total"":true}}"
2026-01,IB-2026-01-IMATRIX-PRO,iblooming,CP,IBLOOMING_IMATRIX,2046720,2046720,6822400,0,FIAT,0,4434560,227412.5,20467.2,3411.19,0,true,2026-01,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":56853,""cohort_type"":""iblooming_imatrix_pro"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":6822400,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":6822400,""cp_user_share_usd"":4775680,""ib_platform_revenue_usd"":2046720,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2046720},""plan_counts"":{""PRO_TIER_1"":34112,""PRO_TIER_2"":22741},""sp_breakdown"":{""IB_SALES_POINT"":4434560},""global_reward_breakdown_usd"":{""IB_IRR"":227412.5},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":20467.2},""cashout_breakdown_usd"":{""CASHOUT"":3411.19},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":3411.19,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-01,IB-2026-01-IMATRIX-EXPERT,iblooming,EXECUTIVE_CP,IBLOOMING_IMATRIX,1151280,1151280,3837600,0,FIAT,0,2494440,117685,11512.8,1765.28,0,true,2026-01,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":12792,""cohort_type"":""iblooming_imatrix_expert"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":3837600,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":3837600,""cp_user_share_usd"":2686320,""ib_platform_revenue_usd"":1151280,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1151280},""plan_counts"":{""EXPERT_TIER_1"":7675,""EXPERT_TIER_2"":5117},""sp_breakdown"":{""IB_SALES_POINT"":2494440},""global_reward_breakdown_usd"":{""IB_IRR"":117685},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":11512.8},""cashout_breakdown_usd"":{""CASHOUT"":1765.28},""sink_breakdown_usd"":{},""active_roles"":[""EXECUTIVE_CP_STATUS:EXECUTIVE_CP""],""active_qualifications"":[""EXECUTIVE_CP_APPOINTMENT:APPROVED""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":1765.28,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-02,BGC-2026-02-ENTRY-PATHFINDER,bgc,PATHFINDER,FOUNDERS,8505000,8505000,8505000,680400,MIXED,850500000,5953500,595350,238140,11430.72,680400,true,2026-02,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":85050,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":8505000,""internal_credit_spent_usd"":680400,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PATHFINDER"",""unit_price_usd"":100,""cohort_member_count"":85050,""aggregate_revenue_usd"":8505000},""gross_margin_basis"":{""gross_margin_usd"":8505000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":850500000},""sp_breakdown"":{""ACCRUAL"":5953500},""global_reward_breakdown_usd"":{""BGC_RR"":595350},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":238140},""cashout_breakdown_usd"":{""CASHOUT"":11430.72},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":680400},""active_roles"":[""AFFILIATE_LEVEL:PATHFINDER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":11430.72,""sink_total_usd"":680400}}"
2026-02,BGC-2026-02-ENTRY-VOYAGER,bgc,VOYAGER,FOUNDERS,29295000,29295000,29295000,468720,MIXED,2929500000,20506500,7997535,820260,146416.41,468720,true,2026-02,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":58590,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":29295000,""internal_credit_spent_usd"":468720,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_VOYAGER"",""unit_price_usd"":500,""cohort_member_count"":58590,""aggregate_revenue_usd"":29295000},""gross_margin_basis"":{""gross_margin_usd"":29295000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":2929500000},""sp_breakdown"":{""ACCRUAL"":20506500},""global_reward_breakdown_usd"":{""BGC_RR"":2050650,""BGC_GR"":5946885},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":820260},""cashout_breakdown_usd"":{""CASHOUT"":146416.41},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":468720},""active_roles"":[""AFFILIATE_LEVEL:VOYAGER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":146416.41,""sink_total_usd"":468720}}"
2026-02,BGC-2026-02-ENTRY-EXPLORER,bgc,EXPLORER,FOUNDERS,63574875,63574875,63574875,294840,MIXED,6357487500,44483985,19128113.55,1779359.4,349644.12,294840,true,2026-02,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":36855,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":63574875,""internal_credit_spent_usd"":294840,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_EXPLORER"",""unit_price_usd"":1725,""cohort_member_count"":36855,""aggregate_revenue_usd"":63574875},""gross_margin_basis"":{""gross_margin_usd"":63574875},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":6357487500},""sp_breakdown"":{""ACCRUAL"":44483985},""global_reward_breakdown_usd"":{""BGC_RR"":5338078.2,""BGC_GR"":13790035.35},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":1779359.4},""cashout_breakdown_usd"":{""CASHOUT"":349644.12},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":294840},""active_roles"":[""AFFILIATE_LEVEL:EXPLORER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":349644.12,""sink_total_usd"":294840}}"
2026-02,BGC-2026-02-ENTRY-PIONEER,bgc,PIONEER,FOUNDERS,20104875,20104875,20104875,111888,MIXED,2010487500,14069916,6753559.68,773845.38,123885.61,111888,true,2026-02,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":6993,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":20104875,""internal_credit_spent_usd"":111888,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PIONEER"",""unit_price_usd"":2875,""cohort_member_count"":6993,""aggregate_revenue_usd"":20104875},""gross_margin_basis"":{""gross_margin_usd"":20104875},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":2010487500},""sp_breakdown"":{""ACCRUAL"":14069916},""global_reward_breakdown_usd"":{""BGC_RR"":2110487.4,""BGC_GR"":4643072.28},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":562796.64,""BGC_WEC_QUARTERLY_POOL"":211048.74},""cashout_breakdown_usd"":{""CASHOUT"":123885.61},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":111888},""active_roles"":[""AFFILIATE_LEVEL:PIONEER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":123885.61,""sink_total_usd"":111888}}"
2026-02,BGC-2026-02-ENTRY-SPECIAL,bgc,SPECIAL,FOUNDERS,17388000,17388000,17388000,24192,MIXED,1738800000,12171600,5842368,669438,107170.94,24192,true,2026-02,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":1512,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":17388000,""internal_credit_spent_usd"":24192,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_SPECIAL"",""unit_price_usd"":11500,""cohort_member_count"":1512,""aggregate_revenue_usd"":17388000},""gross_margin_basis"":{""gross_margin_usd"":17388000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":1738800000},""sp_breakdown"":{""ACCRUAL"":12171600},""global_reward_breakdown_usd"":{""BGC_RR"":1825740,""BGC_GR"":4016628},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":486864,""BGC_WEC_QUARTERLY_POOL"":182574},""cashout_breakdown_usd"":{""CASHOUT"":107170.94},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":24192},""active_roles"":[""AFFILIATE_LEVEL:SPECIAL""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":107170.94,""sink_total_usd"":24192}}"
2026-02,IB-2026-02-IBOOMIE-FIAT,iblooming,CP,IBOOMIE_CP_CREATORS,10972500,10972500,36575000,0,FIAT,0,43890000,1645875,438900,32917.5,0,true,2026-02,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":3047917,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":36575000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":36575000,""cp_user_share_usd"":25602500,""ib_platform_revenue_usd"":10972500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":10972500},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":43890000},""global_reward_breakdown_usd"":{""IB_LR"":1097250,""IB_CPR"":548625},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":274312.5,""IB_GMP_MONTHLY_POOL"":164587.5},""cashout_breakdown_usd"":{""CASHOUT"":32917.5},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":32917.5,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-02,IB-2026-02-IBOOMIE-PC,iblooming,CP,IBOOMIE_CP_CREATORS,6982500,6982500,0,23275000,PC,0,27930000,1047375,279300,20947.5,23275000,true,2026-02,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":1939583,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""PC payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":23275000,""payment_method"":""PC"",""recognized_revenue_basis"":{""gross_sale_usd"":23275000,""cp_user_share_usd"":16292500,""ib_platform_revenue_usd"":6982500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":6982500},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":27930000},""global_reward_breakdown_usd"":{""IB_LR"":698250,""IB_CPR"":349125},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":174562.5,""IB_GMP_MONTHLY_POOL"":104737.5},""cashout_breakdown_usd"":{""CASHOUT"":20947.5},""sink_breakdown_usd"":{""PC_SPEND"":23275000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":20947.5,""sink_total_usd"":23275000,""gross_sale_split_matches_sink_total"":true}}"
2026-02,IB-2026-02-IBOOMIE-ALPHA,iblooming,CP,IBOOMIE_CP_CREATORS,1995000,1995000,0,6650000,ALPHA,0,7980000,299250,79800,5985,6650000,true,2026-02,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":554167,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""ALPHA payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":6650000,""payment_method"":""ALPHA"",""recognized_revenue_basis"":{""gross_sale_usd"":6650000,""cp_user_share_usd"":4655000,""ib_platform_revenue_usd"":1995000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1995000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":7980000},""global_reward_breakdown_usd"":{""IB_LR"":199500,""IB_CPR"":99750},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":49875,""IB_GMP_MONTHLY_POOL"":29925},""cashout_breakdown_usd"":{""CASHOUT"":5985},""sink_breakdown_usd"":{""ALPHA_SPEND"":6650000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":5985,""sink_total_usd"":6650000,""gross_sale_split_matches_sink_total"":true}}"
2026-02,IB-2026-02-GIM-TIER-1,iblooming,CP,IBLOOMING_GIM,3307500,3307500,8268750,2756250,MIXED,0,8820000,1653750,39690,24806.25,2756250,true,2026-02,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":551250,""cohort_type"":""iblooming_gim_tier_1"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":8268750,""internal_credit_spent_usd"":2756250,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":11025000,""cp_user_share_usd"":7717500,""ib_platform_revenue_usd"":3307500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3307500},""event_counts"":{""GIM_SIGNUP_TIER_1"":551250},""sp_breakdown"":{""IB_SALES_POINT"":8820000},""global_reward_breakdown_usd"":{""IB_GRR"":1653750},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":39690},""cashout_breakdown_usd"":{""CASHOUT"":24806.25},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":2756250},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":24806.25,""sink_total_usd"":2756250,""gross_sale_split_matches_sink_total"":true}}"
2026-02,IB-2026-02-GIM-TIER-2,iblooming,CP,IBLOOMING_GIM,1417500,1417500,4725000,0,FIAT,0,3780000,189000,17010,2835,0,true,2026-02,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":236250,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":4725000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":4725000,""cp_user_share_usd"":3307500,""ib_platform_revenue_usd"":1417500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1417500},""event_counts"":{""GIM_SIGNUP_TIER_2"":236250},""sp_breakdown"":{""IB_SALES_POINT"":3780000},""global_reward_breakdown_usd"":{""IB_GRR"":189000},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":17010},""cashout_breakdown_usd"":{""CASHOUT"":2835},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2835,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-02,IB-2026-02-IMATRIX-FOUNDATION,iblooming,CP,IBLOOMING_IMATRIX,3412500,3412500,9100000,2275000,MIXED,0,7393750,174416.75,34125,2616.25,2275000,true,2026-02,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":379167,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":9100000,""internal_credit_spent_usd"":2275000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":11375000,""cp_user_share_usd"":7962500,""ib_platform_revenue_usd"":3412500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3412500},""plan_counts"":{""FOUNDATION_TIER_1"":227500,""FOUNDATION_TIER_2"":151667},""sp_breakdown"":{""IB_SALES_POINT"":7393750},""global_reward_breakdown_usd"":{""IB_IRR"":174416.75},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":34125},""cashout_breakdown_usd"":{""CASHOUT"":2616.25},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":2275000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2616.25,""sink_total_usd"":2275000,""gross_sale_split_matches_sink_total"":true}}"
